,Unnamed: 0,content,label,origin,cnn,bilstm,svm
831,3834,"冬天 来 了 , 痒痒 痒痒 痒 。 。 。 。 。 [ 泪 ] [ 生病 ]",2,2,2,2,2
832,3835,我 妈 让 我 多 上 微 信 去 摇 一 摇 。 。 。 [ 黑线 ],0,2,2,2,2
833,3836,纠结 了   索尼 还 系 苹果 捏 [ 可怜 ],2,2,2,2,3
834,3837,土豪 我们 做 朋友 !,0,0,1,0,5
835,3838,吃 上 就 好 [ 嘻嘻 ] [ 嘻嘻 ],5,5,5,5,5
836,3839,写字 台 旁边 一定 一定 不能 有 床 一定 一定,0,1,1,1,1
837,3840,电脑 声卡 出 问题 了 !,3,3,2,3,3
838,3841,地铁 上 碰上 小孩 撒尿 的 ! 你 妹 的 溅 我 一 脚 后跟 [ 怒 ] [ 怒 ] [ 怒 ],4,4,3,4,3
839,3842,选修 挂 了 。 。 怎么 破,2,2,2,2,3
840,3843,天 啊 。 最 痛苦 的 事 要 来 了 、 就是 要 把 手稿 打成 电子 版 文字 。,3,4,3,3,2
841,3844,我 抉择 了 我 的 路 并 勇敢 承担 它 的 一切 。,0,2,2,0,0
842,3845,恢复 当中 … … [ 悲伤 ] [ 悲伤 ] [ 悲伤 ],2,2,2,2,0
843,3846,"隔离 宿舍 日日 煮 , 夜夜 煮 , d 香味 飘 晒 过来 ~ ~ 可恶 !",4,5,5,5,5
844,3847,现在 啥 橱柜 啥 地砖 地板 好 啊 ?,0,3,3,3,3
845,3848,"月子 姆 提早 走 了 , 心里 有 一 种 惶恐 , 怕 应付 不 来",3,3,2,2,2
846,3849,真 他 奶奶 的 生气 ! 没 个 好 了 这 病 !,4,4,5,4,1
847,3850,加油 ! 我 的 家 ! 海南 ! 陵水 !,1,1,1,1,1
848,3851,我 今天 的 愿望 是 睡 到 8 点,0,0,5,0,5
849,3852,期中 考试 全区 最高 712.5 ? ? → _ →,0,2,0,0,0
850,3853,"今天 只有 4 块 5 , 我 吃 完 早饭 一分 钱 都 没 了 ( )",0,0,2,0,2
851,3854,有时 候 我们 的 过于 关心 对 别人 来说 是 多管闲事 吗 ? ? ?,2,2,0,0,0
852,3855,i   hate   the   one   who   is   always   hypocritical ! [ 困 ],3,1,5,5,4
853,3856,陈   伟   t 标准 丑 脸   不 知道 咋 红 的 [ 汗 ],3,3,3,3,3
854,3857,感冒 快 跑 [ 喷气 ],0,0,0,0,5
855,3858,[ 围观 ],0,0,5,0,0
856,3859,这个 世界 一下 子 就 清净 了 。 。 。 。 [ 得意 地 笑 ],5,5,3,5,2
857,3860,"以后 再也 不 去 长隆 了 , 太 刺激 了 。",3,3,3,3,3
858,3861,又 去 张家港 了 [ 泪 ],2,2,2,2,5
859,3862,"我 要 戒酒 , 我 要 减肥 ~ ! ! !",0,2,1,1,1
860,3863,      [ 泪 ],2,2,5,2,0
861,3864,身边 的 人 在 不断 地 消失 !,0,1,2,2,0
862,3865,睡 不 着 啊 睡 不 着 。 完蛋 了 。 。 。,2,2,2,2,2
863,3866,逼 自己 狠心 ~ ~ ~,0,1,2,2,5
864,3867,竟然 天天 加班 [ 泪 ],2,2,3,2,3
865,3868,"对于 国情 和 现状 , 哥 的 应对 八 个 字 : 学习   掌握   运用   升华",0,3,0,0,0
866,3869,我 被 发配 了 [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ],2,2,2,2,2
867,3870,我 想 你 了 。 上 一 句 是 假 的 。 上 一 句 也 是 假 的 。,0,2,2,2,0
868,3871,天天 这么 早 睡 早起 是 要 怎样 啊 [ 大哭 ] 学 车 后遗症 么 这 是,3,3,3,3,3
869,3872,希望 睡 一 觉 起来 就 好 了   病痛 请 远离 我,0,1,1,1,1
870,3873,"老鹰 茶 ? 名字 蛮 好听 额 , 味道 超级 难 喝 [ 衰 ]",3,1,1,1,1
871,3874,我 想 喝酒 ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,4,4,4,4,4
872,3875,"这个 特殊 时刻 , 靠谱 一点 的 国产 品牌 应该 卖力 营销 啊",0,3,3,3,3
873,3876,"身 未 动 , 心 已 远 [ 浮云 ]",0,2,3,0,0
874,3877,"破 鼻子 , 又 流血 了 , 闹 那样 啊 [ 抓狂 ] [ 抓狂 ] [ 抓狂 ]",4,3,3,3,3
875,3878,then   what   am   i   supposed   to   be ?,0,0,0,0,0
876,3879,点 赞 的 人 你 的 同情 心 喂 下水 道 了 嘛 ?,3,3,3,3,3
877,3880,于是 我 的 one   x 最后 被 偷 了   这样 也好   一了百了,2,2,2,2,2
878,3881,今天 很 符合 一 首 歌 。 。 。 。 。 马不停蹄 的 忧伤 。 。 。,2,1,1,1,1
879,3882,"女神 , 拜拜 了 。 根本 不 靠谱 。",3,3,3,3,3
880,3883,[ 围观 ],0,0,5,0,0
881,3884,是 肉体 出轨 可怕 ? 还是 精神 出轨 可怕 ?,3,3,0,0,0
882,3885,[ 嘻嘻 ] 佷 佐 好 耐 既 四海一家 … 今晚 终于 有 得 实现 了 … 哈哈 …,5,5,5,5,5
883,3886,天 杀 的   · · 谁 把 我 最后 一个 粽子 吃 了 · · · · · · 我 都 没有 吃,4,2,2,2,2
884,3887,啊 … … 夏 目 第 四 集 又 哭 惨 了 … …,2,2,2,2,2
885,3888,广东 输 了 [ 泪 ] [ 泪 ] [ 泪 ],2,2,2,2,3
886,3889,为什么 一 回来 就 下雨 了 吖 …,0,2,2,2,2
887,3890,艾玛 哪家 小 帅哥 > 33 < !,1,1,1,1,1
888,3891,一 熬夜 痘痘 都 跑 出来 ~ 静候 佳音 ~,0,0,5,5,5
889,3892,"[ 抓狂 ] [ 抓狂 ] 老妈 , 我 实在 无法 跟 你 沟通 。",4,2,2,2,2
890,3893,"第 一 天 接 更 , 要 加班 , 何时 收工 呢 ,",0,3,3,3,2
891,3894,追梦 成功 ! ! 现在 就是 永远 ~,5,5,1,1,1
892,3895,=   = 。 一千 块 的 书 才 卖 了 十三 块 钱   真是 真是 …,0,3,3,3,3
893,3896,送给 那些 忘不了 的 人 !,4,3,1,3,1
894,3897,"关灯 , 吃 面 , 流泪",2,3,0,0,2
895,3898,"请 大家 告诉 我 , 我 现在 能 做 什么 ? 我 快 紧张 死 了",3,2,2,4,3
896,3899,"突然 好 想 食 猪 屎 焗 番薯 , 边 个 有 ? 依 家 , 高价 收购 !",0,3,3,3,3
897,3900,啦 啦 啦   回国 的 机票 买 好 啦   好 便宜 啊   哈哈 哈哈,5,5,5,5,5
898,3901,唉 !,2,2,2,2,2
899,3902,我 不 开心 。 我 想 哭 。 我 想 回家 。 可是 我 什么 都 做 不到,2,2,2,2,2
900,3903,我 又 手 贱 了 [ 晕 ] [ 晕 ] [ 可怜 ] [ 可怜 ] [ 汗 ] [ 汗 ],2,2,5,2,2
901,3904,"上海 很 热 , 心情 很 凉",2,2,1,5,5
902,3905,"最近 一 到 十点 就 猛 犯困 , 真 不 像 我 啊 …",2,2,2,2,2
903,3906,公交 车 的 味道 真的 不好 闻 - 臭,3,3,3,3,1
904,3907,花都 哪里 有 很 腐 很 腐 的 腐女 呢 . . . . .,0,1,0,0,3
905,3908,大 美女,1,5,0,0,0
906,3909,人 都 该 学会 复原 的 能力,0,0,0,0,0
907,3910,"别 吵 , 写 总结 呢 。 。 。 [ g 头晕 ]",3,3,0,0,0
908,3911,网上 想 买 个 郁金香 好 难 。 。 。 评论 大把 都 说 没 发芽 _ ( : з 」 ∠ ) _,2,2,0,0,0
909,3912,希望 以后 有 酷炫 的 老 阿姨 角色 这样 我 就 能 重操旧业 了 = 。 =,1,1,1,1,1
910,3913,妈 的 苹果 史 上 最 烂 app 一定 是 facetime ! ! ! ! ! ! ! ! ! ! !,4,4,4,4,4
911,3914,放假 以来 最好 的 一个 睡眠 。 好 棒 [ 得意 地 笑 ] [ 好 棒 ],5,1,0,1,0
912,3915,"准备 调研 , 准备 新 课件",0,5,5,5,5
913,3916,"心里 难受 ! 可 我 要 更 勇敢 , 不是 吗 ?",2,2,2,2,2
914,3917,听 陈 奕迅 小 伤感 了 居然,2,4,2,2,2
915,3918,严重 影响 心情 ! @ # $ % & * ? / shit ! ! !,4,4,4,4,4
916,3919,"原来 一个 人 系 课室 自习 , 是 有 少 少 恐惧 果 …",0,0,0,0,0
917,3920,"缅怀 我 那 即将 不过 的 六级 , 以及 那 40 块 钱 的 真题 卷 ! ! !",2,4,2,1,1
918,3921,"昨儿 没 电 的 手机 , 今天 才 拾 起 充电",0,0,0,0,5
919,3922,"睇 翻 以前 自己 写 葛 日志 , 感触 - - - 傻逼 一个 [ 汗 ]",3,2,2,2,0
920,3923,今天 挣 到 了 我 这 学期 的 第 一 桶 金,5,5,5,5,2
921,3924,"一会 一定 要 大 吃 一 顿 , 把 胃 塞 的 饱饱 的 满满 的 。",5,1,1,1,1
922,3925,"今天 , 有 那么 一 群 娃 坐在 电脑 面前 沉默 了 一 晚上 . . . [ 衰 ]",2,5,2,2,2
923,3926,想念 … … ? 这种 感觉 很 奇怪 !,2,2,2,2,2
924,3927,我 真的 希望 你 立刻 死 掉 。,4,2,2,2,2
925,3928,粉丝 250 [ 泪 ] [ 泪 ] [ 泪 ],2,2,2,2,0
926,3929,"看 不 清楚 自己 , 什么 是 想 要 的 。",2,3,0,0,0
927,3930,再见 ! 北京 !,2,2,2,2,1
928,3931,"明天 早上 去 麦当劳 , 谁 要",0,0,0,0,5
929,3932,今天 到底 是 有 几 个 公演   我 好 乱 . . .,0,5,3,5,3
930,3933,"刚 离开 成都 , 就 地震 了",0,0,0,2,2
931,3934,"如果 打开 这 扇 门 , 我 可能 就 不会 回来 。",2,0,0,0,0
932,3935,今天 上班 的 时候 被 风 推 着 跑 啊,0,2,2,2,2
933,3936,算 钱 神马 的 最 头疼 了 . .,3,3,3,3,3
934,3937,"立秋 了 , 还是 真 么 热",3,3,3,3,3
935,3938,"脱 衣服 前 还有 水 , 脱 完 衣服 就 发现 停水 了 , 还要 怎么 背 ! !",4,3,3,3,3
936,3939,"方便 面 煮 了 之后 真的 很 好吃 , 有 木 有 ?",1,1,1,1,1
937,3940,哇 今天 竟然 没 课 。 没有 书 读 。 我 又 该 空虚 了 。 。 。,2,2,2,2,2
938,3941,人 与 人 之间 “ 相 合 ” 才 是 最高 境界,0,0,0,0,0
939,3942,手动 给 自己 点 [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ],2,2,1,2,0
940,3943,"昨天 买 了 匹克 跑步 鞋 , 今天 再也 没 理由 不 早起 跑步 了 . . .   . . .",0,2,2,2,5
941,3944,"晚点 加 客满 , 真是 好运 !",3,3,3,3,1
942,3945,我 当 小姨 了 ! [ 耶 ] [ 耶 ] [ 耶 ],5,5,2,5,4
943,3946,"食 到 个 胃 顶住 顶住 添 [ 抓狂 ] 好 辛苦 , 坐 又 吾 系 企 又 吾 系 [ 泪 ]",2,2,5,2,5
944,3947,"今天 最后 一 次 早 高峰 的 西 二环 南 向 北 , 别 了 拥堵 不堪",0,0,3,0,0
945,3948,"传说 中 的 10 , 0 , 0 阵型 ?",0,0,0,0,0
946,3949,《 大 武生 》 、 《 源 代码 》   壹 加 壹 不 等于 贰 ! 嘎嘎 ! 大爱 !,1,1,0,1,1
947,3950,温网 又 有 新 冠军 诞生 了 。 莎娃 哭 了 。,5,5,1,5,5
948,3951,专心 泡 网 听 歌 时段 。 还有 比 这 更 美好 的 日子 吗 ?,1,1,1,1,1
949,3952,擦 . . . 为 毛 哥哥 我 最近 老 掉 粉 呢 . . . . . [ 泪 ]   不 开心 了,2,2,2,2,3
950,3953,风味 早餐 的 绿豆 汤 和 炒 年糕 差 评 。,3,0,0,0,0
951,3954,突然 觉得 寒假 过去 了 一半 。 。 。,0,0,2,2,2
952,3955,要 不要 回 八 所 ? ? ? ? ? ? ? ?,0,0,0,0,0
953,3956,睇 南极 大陆 喊 到 眼睛 好 痛 … … [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ],2,2,2,2,2
954,3957,"么 么 哒 , 我家 滴 小 美女 [ 心 ]",1,5,5,5,5
955,3958,周一 总是 困 的 不行 …,2,2,2,2,2
956,3959,"重新 拾 起 专业 , 学习 ing [ 乐乐 ]",5,0,1,0,0
957,3960,[ 衰 ] [ 汗 ],2,2,5,2,0
958,3961,终于 折腾 感冒 了 [ 生病 ],2,5,5,5,5
959,3962,赖 酒 许 说 今晚 要 和 我 一醉方休 [ 睡觉 ],0,0,5,5,5
960,3963,两 北 不 过夜 真心 累,2,3,2,2,2
961,3964,"安全 到家 了 , 不 容易 啊 。 。 我 的 伞 真是 可怜",2,2,2,2,2
962,3965,"明天 要 上班 去 了 , 真心 郁闷 …",3,2,2,2,2
963,3966,手指 写出 了 一个 坑 ! 好久 没 大 篇幅 写字 了 。 。 。,4,4,2,2,2
964,3967,"刚 买 好 票 不久 宿务 就 特价 了 , 哭 死",2,2,2,2,2
965,3968,忆 砂 塘,0,0,0,0,0
966,3969,"今天 看 了 搜索 , 高 圆圆 很 美 , 晚安 [ 话筒 ]",1,5,1,5,5
967,3970,我 觉得 我 可能 会 在 下 个 礼拜 三 把 自己 胖 死 。 。 。,2,2,2,0,2
968,3971,好 想 去 好 想 去 好 想 去 … [ 泪 ] [ 抓狂 ] [ 委屈 ] [ 可怜 ],2,2,2,2,1
969,3972,"我 以为 我 不会 哭 , 最终 还是 哭 了 ! !",2,2,2,2,2
970,3973,又 恢复 一个 人 咯 ! ! ! 我 怎么 就 这么 命苦 啊 ! ! !,2,4,2,4,4
971,3974,"病 了 , 没有 精神 , 也 没有 脾气 了 !",4,3,2,2,3
972,3975,终于 考 完 最后 一 门 试 了 ! ! ! ! [ ali 转圈 哭 ] [ bobo 抓狂 ],5,2,5,5,5
973,3976,"一定 要 去 给 肥猪 剃 毛 了 ~ 丫 的 , 一身 跳蚤 !",3,3,1,1,1
974,3977,什么 ? 孩子 不是 我 的 。 。,0,4,2,2,2
975,3978,"今天 家长 会 , 挺 烦 的",3,0,0,5,5
976,3979,"刚 接到 一个 大 case , 给 自己 赞 一个 [ 赞 ]",5,1,1,1,5
977,3980,看到 jamie   oliver 在 电视 上 做 sichuan   dandan   noodle . . . . . 我 忍不住 转台 了,3,2,5,2,5
978,3981,晨早 楼 楼 话 我 听 … 竹 苑 无 早餐 食 ?,0,2,2,0,2
979,3982,我 一直 认为 世界 上 最 棒 的 感觉 是 我 喜欢 的 人 刚好 也 喜欢 我 [ 心 ],1,1,1,1,1
980,3983,心情 无敌 紧张 ! ! ! ! ! !,2,5,5,5,4
981,3984,男女 主   长 的 好 抱歉 啊 。 看 不 下去 了,3,3,2,2,5
982,3985,"迷迷糊糊 醒 了 , 说 声 早安 , 之后 接着 睡",0,3,5,5,5
983,3986,牙床 还 在 疼   板 烧 鸡腿 堡 很 难 吃,3,3,3,3,3
984,3987,从 从化 坐车 有 到 大朗 车站 的 车 吗 求解,0,4,3,3,0
985,3988,考 完 后 有点 迷失 . . . 挺 无聊 的 . 干 什么 都 有点 提 不 起 兴趣 . . .,2,3,3,3,2
986,3989,我 有 极其 强烈 的 口臭 。,3,1,1,1,1
987,3990,20151116   新 起点   新 期待,1,1,1,1,1
988,3991,唉   今天 又 没 中号 。,2,2,2,2,2
989,3992,[ 哈哈 ] 食堂 辗转反侧 找 座位   中国 人口 真的 是 多 啊 [ 怒 ],4,5,3,5,3
990,3993,"世界 上 最 动听 的 三 个 字 不是 我 爱 你 , 而是 , 你 瘦 了 ! ! ! !",5,1,1,1,1
991,3994,"夏天 不行 , 冬天 再 来过 咯",0,3,5,5,5
992,3995,第 五 张 库鲁姆 [ 嘻嘻 ] 下 一 张 终于 可以 吃 了,5,5,5,5,5
993,3996,晚安   ~ ~ ~   我 亲爱 地   ! ! !,1,1,1,1,5
994,3997,这 群 恋爱 中 的 女子 … 智商 全部 都 是 负 的 …,3,3,0,0,0
995,3998,大鹏 广场 ~ 到 终点 拉,5,5,0,5,5
996,3999,永远,0,1,1,1,1
997,4000,真心 觉得 桂林 米粉 好 难 吃 [ 抓狂 ] [ 抓狂 ],3,2,1,2,1
998,4001,"贵体 欠安 , 各种 不 舒服 [ 泪 ] [ 泪 ] [ 泪 ]",2,2,2,2,3
999,4002,"爸爸 妈妈 的 一 条 短信 , 一 秒钟 哭 得 七零八落 。",2,2,2,2,2
1000,4003,"就 在 边上 发 围脖 呼叫 , 你 听 得 到 嘛 ?   晚安   呵呵",0,3,5,5,5
1001,4004,就 听 个 1 万 遍 好 了 [ 大哭 ],2,3,5,2,5
1002,4005,"从 凌晨 4 点 一直 忙 到 现在 , 累垮 了 [ 泪 ] [ 泪 ] [ 泪 ] [ 抓狂 ]",2,2,2,2,0
1003,4006,啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊,0,3,2,2,0
1004,4007,"我 顶 , 我 忍 , 我 要 坚持 , 大不了 不 睡 了 , 我 要 嬴 !",4,2,2,2,3
1005,4008,"已 入手 2016 上海 f1 看台 票 。 上海 , 明年 见 ! [ 太 开心 ]",5,5,1,5,0
1006,4009,骑 单车 骑 的 浑身 酸痛 [ 打脸 ] 要 瘫 了 [ 打脸 ],2,5,2,2,2
1007,4010,@ 大 菁菁 cynthia   爱 你 爱 你 爱 你 ~ ~ ~,1,1,1,1,1
1008,4011,作死,3,0,3,4,4
1009,4012,今天 我 主持 早 会 郁闷 啊 没 发挥 好 ! [ din 推 撞 ],2,2,2,2,5
1010,4013,奥特曼 打 怪兽 打 了 两 小时 [ 吐 ],3,0,5,0,0
1011,4014,[ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 晕 ] [ 晕 ] [ 晕 ],3,3,5,3,0
1012,4015,真 天真 。 。 假 天真 。 。,0,3,3,3,3
1013,4016,"腰肌 劳损 , 脖子 酸 。 。 。 老人 儿 一个",2,0,0,0,0
1014,4017,出发 吧 ! 不要 问 「 考试 」 在 哪 、 、 、 、,0,0,0,0,0
1015,4018,最近 说 的 最多 的 话 就是 : what   do   u   mean . . . [ 汗 ],0,0,3,0,3
1016,4019,"下午 四 点 , 肚子 又 开始 饿 , 忍 住 ! 胖 纸 没有 未来",2,3,2,2,2
1017,4020,出去 玩 的 代价 就是 熬夜 写 报告 [ 泪 ] 一万 字 啊 ! 呜呜,2,2,2,2,3
1018,4021,"不 喜欢 我 的 人 都 从 我 的 世界 里 滚 出去 , 别 老 在 我 眼前 晃悠 !",4,3,1,1,1
1019,4022,居然 坐 反 地铁 ~ 差劲 !,4,4,3,3,3
1020,4023,又 到 了 … …,0,2,2,2,2
1021,4024,"难道 因为 一 件 事情 难 ,   就 假装 它 不 存在 吗 ?   别 看轻 了 自己 !",4,3,2,3,3
1022,4025,"在 淘宝 购物 , 十 次 有 九 次 想 捅 死 自己 [ 泪 ]",2,2,3,2,3
1023,4026,我 对待 人 和 处理 事情 的 方法 可能 都 有点 问题 ~ ~,2,0,0,0,0
1024,4027,"真实 写照 , 自己 家 孩子 的 屎 也 是 香 的 。",3,3,1,0,1
1025,4028,"哇 咔 咔 , 我 的 签证 下来 咯 , 意大利 , 我 来 了 !",5,5,5,5,5
1026,4029,哎 ~ ~ 好运 就 不会 与 我 同在 的 ~ ~,2,1,2,1,5
1027,4030,走 夜 跑 去 。,0,0,0,0,0
1028,4031,痛 !,2,2,2,2,2
1029,4032,"吃 月饼 , 看 李娜 , 喝 昆仑 山 , 按 加多宝 。",5,3,3,3,1
1030,4033,好 冷 啊 万恶 的 冬天 悄悄 的 来 了,3,5,2,5,5
1031,4034,"希望 天 永远 不 亮 , 这样 我 就 不用 起床 , 一直 睡觉 。",0,1,1,1,2
1032,4035,秘密 才 是 难能可贵 的 经过 这次 怎么 夸 都 不为过,5,4,3,3,0
1033,4036,人 在 江湖 漂 ! 哪 能 不 挨 刀 ! 风水 轮流 转 啊 !,5,3,3,4,1
1034,4037,在家 了 哈 。 哇 哈哈 。 可是 好 热 啊,5,5,5,5,5
1035,4038,十亿 票房 和 一句话 的 植入 有 关系 吗 ?,0,0,0,0,0
1036,4039,求 基 友 一起 买 !,0,5,5,5,5
1037,4040,突然 很 想 吃 麻辣 香锅 。 。 。,0,2,2,2,2
1038,4041,to   be   or   not   to   be   ? ? ? ? ? [ 抓狂 ] [ 抓狂 ] [ 抓狂 ],0,2,3,4,0
1039,4042,搬家 的 第 一 周末 还有 两 天 [ 嘻嘻 ],5,5,5,5,5
1040,4043,该 对 音乐 说 再见 了 吗 ?,0,4,0,0,0
1041,4044,我 滴 亲亲 妈咪 要 来 啦   [ 爱 你 ],1,5,5,1,5
1042,4045,"micaps   3.1   调 数据 显示 时 咋 没 响应 呢 , 谁 懂 啊 ? !",4,2,3,3,3
1043,4046,求解   怎么 下 伴唱 歌曲 啊   @ 吃 个 橘子 吃 到 sien,0,3,3,3,3
1044,4047,借 嫩 吉言 哈 [ 挤眼 ] . . .,5,5,5,5,0
1045,4048,不 出来 都 不会 下雨,3,3,3,3,3
1046,4049,"你 安静 , 全 世界 都 安静 。",0,3,3,1,1
1047,4050,求 英语 ab 级 考试 答案 …,0,0,0,0,0
1048,4051,"一 晚上 的 恶心 , , 太 恶心 了",3,3,3,3,3
1049,4052,"原来 做 按摩 一个半 小时 要 用 加班 来 换 , 擦 , 愣是 没 逃 掉 [ 抓狂 ]",3,4,3,3,3
1050,4053,"亲爱 的 们 , 谁 在 玩 和风 物语 啊 啊 啊 , 求 加 邻居 。 给 我 id 吧 ~",0,1,5,5,5
1051,4054,"躺 在 床 上 , 赶快 睡觉 , 晚安 。",1,2,0,5,2
1052,4055,牵牛 的 夏天 。,0,0,0,0,1
1053,4056,天气 好 冻 . 准备 今晚 唔 训 啦 . . 次次 都 冻 醒 [ 泪 ],2,5,5,2,5
1054,4057,又 是 一个 阴雨 绵绵 的 周末 ~ 伤 不 起 啊 ! [ 打 哈气 ],2,2,2,2,5
1055,4058,"我 想 去 旅游 , 我 想 去 九寨 沟",1,2,2,1,2
1056,4059,"泡 温泉 , 舒服",5,5,5,5,5
1057,4060,手机 开 不 了 机 了 [ 挖 鼻 屎 ],0,3,3,3,3
1058,4061,儿子 屁颠屁颠 地 走 起 路 来 了 [ 挖 鼻 屎 ] [ 挖 鼻 屎 ],1,3,5,3,5
1059,4062,那个 抢 出租 车 的 傻逼 。,3,3,3,3,3
1060,4063,居然 改成 闭卷 了 [ 泪 ] [ 泪 ] 这 特 么 还 考 毛线 啊 ! ! ! [ 打脸 ] [ 打脸 ],4,2,2,2,4
1061,4064,既然 第 二 次 遇到 鬼压床 。 [ 泪 ] [ 泪 ],2,2,2,2,0
1062,4065,[ 泪 ] 头疼 [ 泪 ] 嗓子 疼 [ 泪 ],2,2,2,2,3
1063,4066,"明早 要 早起 , 现在 还有 工作 的 一 堆 事情 , 你 真的 想 死",3,3,3,3,2
1064,4067,希望 姥姥 手术 成功 …,0,1,1,1,1
1065,4068,尼玛 。 老娘 没 话 说 了 。,4,4,4,4,4
1066,4069,黄 晓宇 也 有 柔情 的 一面 …,1,0,0,0,1
1067,4070,今天 晚上 洗 冷水 叫 我 情 何以 慷,3,5,0,5,3
1068,4071,明天 零下 二 度 [ 雪 ] [ 雪 ] [ 雪 ] [ 雪 ],0,5,5,5,0
1069,4072,还 在 外面 。 [ 晕 ],0,3,3,3,3
1070,4073,"没有 好吃 的 , 就 当 是 减肥 。",0,3,3,3,0
1071,4074,"心碎 心碎 啊 [ 泪 ]   , 太 令 我 伤心 了",2,2,2,2,2
1072,4075,何苦 让 庸 脂 俗 粉 染 了 这 张 本来 就 不 怎么 好 的 脸 。,3,3,3,3,3
1073,4076,"if1209 又 到 了 2350 , 开 5 手 多 单 。",0,5,3,0,0
1074,4077,好久 好久 没 这么 晚 都 没 睡 了 … … 你 这个 孩子 … … [ 困 ] [ 困 ] [ 困 ],0,2,2,2,2
1075,4078,"相知 , 相恋 , 相爱 , 相 守 , 都 有 个 相 字",1,1,0,0,0
1076,4079,谁 去 看 电影 啊 [ 偷 笑 ],5,5,5,5,3
1077,4080,去 你 妹 的 2013 年 ! ! ! ! !,4,4,4,4,4
1078,4081,大 魔术 师 到底 上映 没有,0,3,3,3,0
1079,4082,"灾区 的 娃儿 好 可怜 , 吃 的 都 是 捐赠 的 国产 奶粉 ~ [ 泪 ]",2,2,2,2,1
1080,4083,不 开心 。,2,5,5,5,5
1081,4084,"喝 了 包 碧生源 减肥 茶 , 这 家伙 把 我 给 拉 的 , 人 都 虚脱 了 . . .",2,3,3,3,3
1082,4085,[ 馋嘴 ],0,5,5,5,0
1083,4086,猫 拧 ! 真是 天 凉 好 个 秋 啊 。 。 。 [ 落叶 ],1,2,2,2,3
1084,4087,我 只是   突然 的   想 你 了,1,2,2,2,2
1085,4088,雨花 的 菜品 还 可以,1,0,0,0,1
1086,4089,阳江 ~ ~ ~ 我 走 了   [ 泪 ]   [ 泪 ]   [ 泪 ],2,2,2,2,5
1087,4090,"幸福 额度 : 我 不 哭 不 闹 , 不 代表 我 不 痛 . 是 因为 , 我 真的 爱 他 ! !",2,2,2,2,2
1088,4091,我 好 想 把 有的 人 拉 黑 哟 ! 憋得慌 ! ! ! ! [ 抓狂 ] [ 抓狂 ] [ 抓狂 ],4,4,1,4,1
1089,4092,农历 十 月 初十 [ 礼花 ],0,5,5,0,0
1090,4093,过 几 个 小时 又 要 上班 了 _ ( : 3 」 ∠ ) _,2,0,0,0,0
1091,4094,"决定 了 , 今晚 找 个 兼职 去去 躁动 的 心 … …",0,2,2,2,2
1092,4095,"不能 吐槽 的 人生 好 憋屈 , 开会 又 拖堂 鸟 … … [ 挖 鼻 屎 ]",2,2,2,2,2
1093,4096,今天 终于 让 自助 餐 赚 了 我 一 回 ~ ~ 哈哈 ~ ~,5,5,5,5,5
1094,4097,操 !,4,4,4,4,4
1095,4098,"女士 们 , 先生 们 , 节日 快乐",5,1,1,1,1
1096,4099,e [ 围观 ],0,0,5,0,0
1097,4100,从来 没有 像 今天 这样 畏惧 周末 的 到来,2,0,2,0,0
1098,4101,当头一棒 的 感觉 。,2,5,1,5,1
1099,4102,我 恨 你们 [ 拜拜 ] 我 也 要 去 撸 碟 了 … …,3,2,2,2,2
1100,4103,眼泪 还是 落下 了 、 你 值得 我 昀 眼泪 !,2,2,2,2,2
1101,4104,"介 几 天 大爱 《 夜会 》 , 随时随地 在 哼哼 … …",1,0,0,0,1
1102,4105,"放心 , 这种 挑衅 我 还 扛 的 住 , 姐姐 我 已经 被 磨练 出来 了 …",0,2,2,2,2
1103,4106,希望 上天 给 我 力量 让 我 快点 睡着 !,2,1,1,1,1
1104,4107,我 好 难过 [ 悲伤 ] [ 悲伤 ] [ 悲伤 ],2,2,2,2,2
1105,4108,"等 你 回来 陪 我 看 哈哈 , 死 gay",5,5,5,5,5
1106,4109,vpn 掉 得 . . . 简直 不能 忍,3,3,3,3,3
1107,4110,只 为 你   因为 喜欢 才 会 … 喜欢 有 你 在 身边 的 感觉   很 有 安全 感,1,1,1,1,1
1108,4111,"训 唔 着 , 落 去 买 几 支 酒 治疗 失眠 , 好 办法 咧 。 。",2,2,2,2,2
1109,4112,i ' m   tired .,3,1,0,0,0
1110,4113,"稳 食 真 系 好 艰难 , 幸运 的 是 有 美人 傍 住 ! ! !",1,1,1,1,1
1111,4114,对 @ 禾 子 慧   说 : 这次 的 头像 真是 傻 到 不行 [ 奥特曼 ]   [ 奥特曼 ],3,5,3,3,3
1112,4115,"现在 才 知道 , 黑龙江 这个 地方 有 多 落后 … …",3,0,0,0,3
1113,4116,会员 有 好处 吧 ! ! !,5,1,1,1,1
1114,4117,烤鱼 也 好吃,1,1,1,1,1
